Points_0,Points_1,Points_2,h
1.901999969e+02,2.686499939e+02,0.000000000e+00,7.075172457e-04
1.903500061e+02,2.686499939e+02,0.000000000e+00,7.075172457e-04
1.905000000e+02,2.686499939e+02,0.000000000e+00,3.061575646e-03
1.906499939e+02,2.686499939e+02,0.000000000e+00,3.061575646e-03
1.908000031e+02,2.686499939e+02,0.000000000e+00,3.061575646e-03
1.909499969e+02,2.686499939e+02,0.000000000e+00,3.061575646e-03
1.911000061e+02,2.686499939e+02,0.000000000e+00,3.061575646e-03
1.912500000e+02,2.686499939e+02,0.000000000e+00,3.061575646e-03
1.913999939e+02,2.686499939e+02,0.000000000e+00,3.061575646e-03
1.915500031e+02,2.686499939e+02,0.000000000e+00,5.373138943e-03
1.916999969e+02,2.686499939e+02,0.000000000e+00,5.373138943e-03
1.918500061e+02,2.686499939e+02,0.000000000e+00,5.373138943e-03
1.920000000e+02,2.686499939e+02,0.000000000e+00,5.373138943e-03
1.921499939e+02,2.686499939e+02,0.000000000e+00,5.373138943e-03
1.923000031e+02,2.686499939e+02,0.000000000e+00,5.373138943e-03
1.924499969e+02,2.686499939e+02,0.000000000e+00,5.373138943e-03
1.926000061e+02,2.686499939e+02,0.000000000e+00,7.486308862e-03
1.927500000e+02,2.686499939e+02,0.000000000e+00,7.486308862e-03
1.928999939e+02,2.686499939e+02,0.000000000e+00,7.486308862e-03
1.930500031e+02,2.686499939e+02,0.000000000e+00,7.486308862e-03
1.931999969e+02,2.686499939e+02,0.000000000e+00,7.486308862e-03
1.933500061e+02,2.686499939e+02,0.000000000e+00,7.486308862e-03
1.935000000e+02,2.686499939e+02,0.000000000e+00,7.486308862e-03
1.936499939e+02,2.686499939e+02,0.000000000e+00,9.236402368e-03
1.938000031e+02,2.686499939e+02,0.000000000e+00,9.236402368e-03
1.939499969e+02,2.686499939e+02,0.000000000e+00,9.236402368e-03
1.941000061e+02,2.686499939e+02,0.000000000e+00,9.236402368e-03
1.942500000e+02,2.686499939e+02,0.000000000e+00,9.236402368e-03
1.943999939e+02,2.686499939e+02,0.000000000e+00,9.236402368e-03
1.945500031e+02,2.686499939e+02,0.000000000e+00,9.236402368e-03
1.946999969e+02,2.686499939e+02,0.000000000e+00,1.180370175e-02
1.948500061e+02,2.686499939e+02,0.000000000e+00,1.180370175e-02
1.950000000e+02,2.686499939e+02,0.000000000e+00,1.180370175e-02
1.951499939e+02,2.686499939e+02,0.000000000e+00,1.180370175e-02
1.953000031e+02,2.686499939e+02,0.000000000e+00,1.180370175e-02
1.954499969e+02,2.686499939e+02,0.000000000e+00,1.180370175e-02
1.956000061e+02,2.686499939e+02,0.000000000e+00,1.180370175e-02
1.957500000e+02,2.686499939e+02,0.000000000e+00,1.242422557e-02
1.958999939e+02,2.686499939e+02,0.000000000e+00,1.242422557e-02
1.960500031e+02,2.686499939e+02,0.000000000e+00,1.242422557e-02
1.961999969e+02,2.686499939e+02,0.000000000e+00,1.242422557e-02
1.963500061e+02,2.686499939e+02,0.000000000e+00,1.242422557e-02
1.965000000e+02,2.686499939e+02,0.000000000e+00,1.242422557e-02
1.966499939e+02,2.686499939e+02,0.000000000e+00,1.242422557e-02
1.968000031e+02,2.686499939e+02,0.000000000e+00,1.126369027e-02
1.969499969e+02,2.686499939e+02,0.000000000e+00,1.126369027e-02
1.971000061e+02,2.686499939e+02,0.000000000e+00,1.126369027e-02
1.972500000e+02,2.686499939e+02,0.000000000e+00,1.126369027e-02
1.973999939e+02,2.686499939e+02,0.000000000e+00,1.126369027e-02
1.975500031e+02,2.686499939e+02,0.000000000e+00,1.126369027e-02
1.976999969e+02,2.686499939e+02,0.000000000e+00,1.126369027e-02
1.978500061e+02,2.686499939e+02,0.000000000e+00,8.966194013e-03
1.980000000e+02,2.686499939e+02,0.000000000e+00,8.966194013e-03
1.981499939e+02,2.686499939e+02,0.000000000e+00,8.966194013e-03
1.983000031e+02,2.686499939e+02,0.000000000e+00,8.966194013e-03
1.984499969e+02,2.686499939e+02,0.000000000e+00,8.966194013e-03
1.986000061e+02,2.686499939e+02,0.000000000e+00,8.966194013e-03
1.987500000e+02,2.686499939e+02,0.000000000e+00,8.966194013e-03
1.988999939e+02,2.686499939e+02,0.000000000e+00,6.304203448e-03
1.990500031e+02,2.686499939e+02,0.000000000e+00,6.304203448e-03
1.991999969e+02,2.686499939e+02,0.000000000e+00,6.304203448e-03
1.993500061e+02,2.686499939e+02,0.000000000e+00,6.304203448e-03
1.995000000e+02,2.686499939e+02,0.000000000e+00,6.304203448e-03
1.996499939e+02,2.686499939e+02,0.000000000e+00,6.304203448e-03
1.998000031e+02,2.686499939e+02,0.000000000e+00,6.304203448e-03
1.999499969e+02,2.686499939e+02,0.000000000e+00,3.843038124e-03
2.001000061e+02,2.686499939e+02,0.000000000e+00,3.843038124e-03
2.002500000e+02,2.686499939e+02,0.000000000e+00,3.843038124e-03
2.003999939e+02,2.686499939e+02,0.000000000e+00,3.843038124e-03
2.005500031e+02,2.686499939e+02,0.000000000e+00,3.843038124e-03
2.006999969e+02,2.686499939e+02,0.000000000e+00,3.843038124e-03
2.008500061e+02,2.686499939e+02,0.000000000e+00,3.843038124e-03
2.010000000e+02,2.686499939e+02,0.000000000e+00,2.496533074e-03
2.011499939e+02,2.686499939e+02,0.000000000e+00,2.496533074e-03
2.013000031e+02,2.686499939e+02,0.000000000e+00,2.496533074e-03
2.014499969e+02,2.686499939e+02,0.000000000e+00,2.496533074e-03
2.016000061e+02,2.686499939e+02,0.000000000e+00,2.496533074e-03
2.017500000e+02,2.686499939e+02,0.000000000e+00,2.496533074e-03
2.018999939e+02,2.686499939e+02,0.000000000e+00,2.496533074e-03
2.020500031e+02,2.686499939e+02,0.000000000e+00,7.751267312e-04
2.021999969e+02,2.686499939e+02,0.000000000e+00,7.751267312e-04
2.023500061e+02,2.686499939e+02,0.000000000e+00,7.751267312e-04
2.025000000e+02,2.686499939e+02,0.000000000e+00,7.751267312e-04
2.026499939e+02,2.686499939e+02,0.000000000e+00,7.751267312e-04
2.028000031e+02,2.686499939e+02,0.000000000e+00,7.751267312e-04
2.029499969e+02,2.686499939e+02,0.000000000e+00,7.751267312e-04
2.031000061e+02,2.686499939e+02,0.000000000e+00,5.189389125e-04
2.032500000e+02,2.686499939e+02,0.000000000e+00,5.189389125e-04
2.033999939e+02,2.686499939e+02,0.000000000e+00,5.189389125e-04
2.035500031e+02,2.686499939e+02,0.000000000e+00,5.189389125e-04
2.036999969e+02,2.686499939e+02,0.000000000e+00,5.189389125e-04
2.038500061e+02,2.686499939e+02,0.000000000e+00,5.189389125e-04
2.040000000e+02,2.686499939e+02,0.000000000e+00,5.189389125e-04
2.041499939e+02,2.686499939e+02,0.000000000e+00,2.627510937e-04
2.043000031e+02,2.686499939e+02,0.000000000e+00,2.627510937e-04
2.044499969e+02,2.686499939e+02,0.000000000e+00,2.627510937e-04
2.046000061e+02,2.686499939e+02,0.000000000e+00,2.627510937e-04
2.047500000e+02,2.686499939e+02,0.000000000e+00,2.627510937e-04
2.048999939e+02,2.686499939e+02,0.000000000e+00,2.627510937e-04
2.050500031e+02,2.686499939e+02,0.000000000e+00,2.627510937e-04
2.051999969e+02,2.686499939e+02,0.000000000e+00,1.552594993e-04
2.053500061e+02,2.686499939e+02,0.000000000e+00,1.552594993e-04
2.055000000e+02,2.686499939e+02,0.000000000e+00,1.552594993e-04
2.056499939e+02,2.686499939e+02,0.000000000e+00,1.552594993e-04
2.058000031e+02,2.686499939e+02,0.000000000e+00,1.552594993e-04
2.059499969e+02,2.686499939e+02,0.000000000e+00,1.552594993e-04
2.061000061e+02,2.686499939e+02,0.000000000e+00,1.552594993e-04
2.062500000e+02,2.686499939e+02,0.000000000e+00,4.776790479e-05
2.063999939e+02,2.686499939e+02,0.000000000e+00,4.776790479e-05
2.065500031e+02,2.686499939e+02,0.000000000e+00,4.776790479e-05
2.066999969e+02,2.686499939e+02,0.000000000e+00,4.776790479e-05
2.068500061e+02,2.686499939e+02,0.000000000e+00,4.776790479e-05
2.070000000e+02,2.686499939e+02,0.000000000e+00,4.776790479e-05
2.071499939e+02,2.686499939e+02,0.000000000e+00,4.776790479e-05
2.073000031e+02,2.686499939e+02,0.000000000e+00,3.036627032e-05
2.074499969e+02,2.686499939e+02,0.000000000e+00,3.036627032e-05
2.076000061e+02,2.686499939e+02,0.000000000e+00,3.036627032e-05
2.077500000e+02,2.686499939e+02,0.000000000e+00,3.036627032e-05
2.078999939e+02,2.686499939e+02,0.000000000e+00,3.036627032e-05
2.080500031e+02,2.686499939e+02,0.000000000e+00,3.036627032e-05
2.081999969e+02,2.686499939e+02,0.000000000e+00,3.036627032e-05
2.083500061e+02,2.686499939e+02,0.000000000e+00,1.296463584e-05
2.085000000e+02,2.686499939e+02,0.000000000e+00,1.296463584e-05
2.086499939e+02,2.686499939e+02,0.000000000e+00,1.296463584e-05
2.088000031e+02,2.686499939e+02,0.000000000e+00,1.296463584e-05
2.089499969e+02,2.686499939e+02,0.000000000e+00,1.296463584e-05
2.091000061e+02,2.686499939e+02,0.000000000e+00,1.296463584e-05
2.092500000e+02,2.686499939e+02,0.000000000e+00,1.296463584e-05
2.093999939e+02,2.686499939e+02,0.000000000e+00,1.296463584e-05
2.095500031e+02,2.686499939e+02,0.000000000e+00,1.296463584e-05
2.096999969e+02,2.686499939e+02,0.000000000e+00,1.296463584e-05
2.098500061e+02,2.686499939e+02,0.000000000e+00,1.296463584e-05
2.100000000e+02,2.686499939e+02,0.000000000e+00,4.164373798e-07
1.800000000e+02,2.687999878e+02,0.000000000e+00,0.000000000e+00
1.801499939e+02,2.687999878e+02,0.000000000e+00,0.000000000e+00
1.803000031e+02,2.687999878e+02,0.000000000e+00,0.000000000e+00
1.804499969e+02,2.687999878e+02,0.000000000e+00,0.000000000e+00
1.806000061e+02,2.687999878e+02,0.000000000e+00,0.000000000e+00
1.807500000e+02,2.687999878e+02,0.000000000e+00,0.000000000e+00
1.808999939e+02,2.687999878e+02,0.000000000e+00,0.000000000e+00
1.810500031e+02,2.687999878e+02,0.000000000e+00,0.000000000e+00
1.811999969e+02,2.687999878e+02,0.000000000e+00,0.000000000e+00
1.813500061e+02,2.687999878e+02,0.000000000e+00,0.000000000e+00
1.815000000e+02,2.687999878e+02,0.000000000e+00,0.000000000e+00
1.816499939e+02,2.687999878e+02,0.000000000e+00,0.000000000e+00
1.818000031e+02,2.687999878e+02,0.000000000e+00,0.000000000e+00
1.819499969e+02,2.687999878e+02,0.000000000e+00,0.000000000e+00
1.821000061e+02,2.687999878e+02,0.000000000e+00,0.000000000e+00
1.822500000e+02,2.687999878e+02,0.000000000e+00,0.000000000e+00
1.823999939e+02,2.687999878e+02,0.000000000e+00,0.000000000e+00
1.825500031e+02,2.687999878e+02,0.000000000e+00,1.995599924e-08
1.826999969e+02,2.687999878e+02,0.000000000e+00,1.995599924e-08
1.828500061e+02,2.687999878e+02,0.000000000e+00,1.995599924e-08
1.830000000e+02,2.687999878e+02,0.000000000e+00,1.995599924e-08
1.831499939e+02,2.687999878e+02,0.000000000e+00,1.995599924e-08
1.833000031e+02,2.687999878e+02,0.000000000e+00,1.995599924e-08
1.834499969e+02,2.687999878e+02,0.000000000e+00,1.995599924e-08
1.836000061e+02,2.687999878e+02,0.000000000e+00,1.995599924e-08
1.837500000e+02,2.687999878e+02,0.000000000e+00,1.995599924e-08
1.838999939e+02,2.687999878e+02,0.000000000e+00,1.995599924e-08
1.840500031e+02,2.687999878e+02,0.000000000e+00,1.995599924e-08
1.841999969e+02,2.687999878e+02,0.000000000e+00,1.995599924e-08
1.843500061e+02,2.687999878e+02,0.000000000e+00,1.995599924e-08
1.845000000e+02,2.687999878e+02,0.000000000e+00,1.995599924e-08
1.846499939e+02,2.687999878e+02,0.000000000e+00,3.991199847e-08
1.848000031e+02,2.687999878e+02,0.000000000e+00,3.991199847e-08
1.849499969e+02,2.687999878e+02,0.000000000e+00,3.991199847e-08
1.851000061e+02,2.687999878e+02,0.000000000e+00,3.991199847e-08
1.852500000e+02,2.687999878e+02,0.000000000e+00,3.991199847e-08
1.853999939e+02,2.687999878e+02,0.000000000e+00,3.991199847e-08
1.855500031e+02,2.687999878e+02,0.000000000e+00,3.991199847e-08
1.856999969e+02,2.687999878e+02,0.000000000e+00,3.991199847e-08
1.858500061e+02,2.687999878e+02,0.000000000e+00,3.991199847e-08
1.860000000e+02,2.687999878e+02,0.000000000e+00,3.991199847e-08
1.861499939e+02,2.687999878e+02,0.000000000e+00,3.991199847e-08
1.863000031e+02,2.687999878e+02,0.000000000e+00,4.154211213e-05
1.864499969e+02,2.687999878e+02,0.000000000e+00,4.154211213e-05
1.866000061e+02,2.687999878e+02,0.000000000e+00,4.154211213e-05
1.867500000e+02,2.687999878e+02,0.000000000e+00,4.154211213e-05
1.868999939e+02,2.687999878e+02,0.000000000e+00,4.154211213e-05
1.870500031e+02,2.687999878e+02,0.000000000e+00,4.154211213e-05
1.871999969e+02,2.687999878e+02,0.000000000e+00,4.154211213e-05
1.873500061e+02,2.687999878e+02,0.000000000e+00,8.304431225e-05
1.875000000e+02,2.687999878e+02,0.000000000e+00,8.304431225e-05
1.876499939e+02,2.687999878e+02,0.000000000e+00,8.304431225e-05
1.878000031e+02,2.687999878e+02,0.000000000e+00,8.304431225e-05
1.879499969e+02,2.687999878e+02,0.000000000e+00,8.304431225e-05
1.881000061e+02,2.687999878e+02,0.000000000e+00,8.304431225e-05
1.882500000e+02,2.687999878e+02,0.000000000e+00,8.304431225e-05
1.883999939e+02,2.687999878e+02,0.000000000e+00,3.952807790e-04
1.885500031e+02,2.687999878e+02,0.000000000e+00,3.952807790e-04
1.886999969e+02,2.687999878e+02,0.000000000e+00,3.952807790e-04
1.888500061e+02,2.687999878e+02,0.000000000e+00,3.952807790e-04
1.890000000e+02,2.687999878e+02,0.000000000e+00,3.952807790e-04
1.891499939e+02,2.687999878e+02,0.000000000e+00,3.952807790e-04
1.893000031e+02,2.687999878e+02,0.000000000e+00,5.015499154e-04
1.894499969e+02,2.687999878e+02,0.000000000e+00,5.015499154e-04
1.896000061e+02,2.687999878e+02,0.000000000e+00,5.015499154e-04
1.897500000e+02,2.687999878e+02,0.000000000e+00,5.015499154e-04
1.898999939e+02,2.687999878e+02,0.000000000e+00,5.015499154e-04
1.900500031e+02,2.687999878e+02,0.000000000e+00,5.015499154e-04
1.901999969e+02,2.687999878e+02,0.000000000e+00,5.015499154e-04
1.903500061e+02,2.687999878e+02,0.000000000e+00,5.015499154e-04
1.905000000e+02,2.687999878e+02,0.000000000e+00,6.218102275e-04
1.906499939e+02,2.687999878e+02,0.000000000e+00,6.218102275e-04
1.908000031e+02,2.687999878e+02,0.000000000e+00,6.218102275e-04
1.909499969e+02,2.687999878e+02,0.000000000e+00,6.218102275e-04
1.911000061e+02,2.687999878e+02,0.000000000e+00,6.218102275e-04
1.912500000e+02,2.687999878e+02,0.000000000e+00,6.218102275e-04
1.913999939e+02,2.687999878e+02,0.000000000e+00,6.218102275e-04
1.915500031e+02,2.687999878e+02,0.000000000e+00,9.842070258e-04
1.916999969e+02,2.687999878e+02,0.000000000e+00,9.842070258e-04
1.918500061e+02,2.687999878e+02,0.000000000e+00,9.842070258e-04
1.920000000e+02,2.687999878e+02,0.000000000e+00,9.842070258e-04
1.921499939e+02,2.687999878e+02,0.000000000e+00,9.842070258e-04
1.923000031e+02,2.687999878e+02,0.000000000e+00,9.842070258e-04
1.924499969e+02,2.687999878e+02,0.000000000e+00,9.842070258e-04
1.926000061e+02,2.687999878e+02,0.000000000e+00,1.540031646e-03
1.927500000e+02,2.687999878e+02,0.000000000e+00,1.540031646e-03
1.928999939e+02,2.687999878e+02,0.000000000e+00,1.540031646e-03
1.930500031e+02,2.687999878e+02,0.000000000e+00,1.540031646e-03
1.931999969e+02,2.687999878e+02,0.000000000e+00,1.540031646e-03
1.933500061e+02,2.687999878e+02,0.000000000e+00,1.540031646e-03
1.935000000e+02,2.687999878e+02,0.000000000e+00,1.540031646e-03
1.936499939e+02,2.687999878e+02,0.000000000e+00,2.186505578e-03
1.938000031e+02,2.687999878e+02,0.000000000e+00,2.186505578e-03
1.939499969e+02,2.687999878e+02,0.000000000e+00,2.186505578e-03
1.941000061e+02,2.687999878e+02,0.000000000e+00,2.186505578e-03
1.942500000e+02,2.687999878e+02,0.000000000e+00,2.186505578e-03
1.943999939e+02,2.687999878e+02,0.000000000e+00,2.186505578e-03
1.945500031e+02,2.687999878e+02,0.000000000e+00,2.186505578e-03
1.946999969e+02,2.687999878e+02,0.000000000e+00,2.069627169e-03
1.948500061e+02,2.687999878e+02,0.000000000e+00,2.069627169e-03
1.950000000e+02,2.687999878e+02,0.000000000e+00,2.069627169e-03
1.951499939e+02,2.687999878e+02,0.000000000e+00,2.069627169e-03
1.953000031e+02,2.687999878e+02,0.000000000e+00,2.069627169e-03
1.954499969e+02,2.687999878e+02,0.000000000e+00,2.069627169e-03
1.956000061e+02,2.687999878e+02,0.000000000e+00,2.069627169e-03
1.957500000e+02,2.687999878e+02,0.000000000e+00,2.304612435e-03
1.958999939e+02,2.687999878e+02,0.000000000e+00,2.304612435e-03
1.960500031e+02,2.687999878e+02,0.000000000e+00,2.304612435e-03
1.961999969e+02,2.687999878e+02,0.000000000e+00,2.304612435e-03
1.963500061e+02,2.687999878e+02,0.000000000e+00,2.304612435e-03
1.965000000e+02,2.687999878e+02,0.000000000e+00,2.304612435e-03
1.966499939e+02,2.687999878e+02,0.000000000e+00,2.304612435e-03
1.968000031e+02,2.687999878e+02,0.000000000e+00,1.851293487e-03
1.969499969e+02,2.687999878e+02,0.000000000e+00,1.851293487e-03
1.971000061e+02,2.687999878e+02,0.000000000e+00,1.851293487e-03
1.972500000e+02,2.687999878e+02,0.000000000e+00,1.851293487e-03
1.973999939e+02,2.687999878e+02,0.000000000e+00,1.851293487e-03
1.975500031e+02,2.687999878e+02,0.000000000e+00,1.851293487e-03
1.976999969e+02,2.687999878e+02,0.000000000e+00,1.851293487e-03
1.978500061e+02,2.687999878e+02,0.000000000e+00,1.194834990e-03
1.980000000e+02,2.687999878e+02,0.000000000e+00,1.194834990e-03
1.981499939e+02,2.687999878e+02,0.000000000e+00,1.194834990e-03
1.983000031e+02,2.687999878e+02,0.000000000e+00,1.194834990e-03
1.984499969e+02,2.687999878e+02,0.000000000e+00,1.194834990e-03
1.986000061e+02,2.687999878e+02,0.000000000e+00,1.194834990e-03
1.987500000e+02,2.687999878e+02,0.000000000e+00,1.194834990e-03
1.988999939e+02,2.687999878e+02,0.000000000e+00,6.153613858e-04
1.990500031e+02,2.687999878e+02,0.000000000e+00,6.153613858e-04
1.991999969e+02,2.687999878e+02,0.000000000e+00,6.153613858e-04
1.993500061e+02,2.687999878e+02,0.000000000e+00,6.153613858e-04
1.995000000e+02,2.687999878e+02,0.000000000e+00,6.153613858e-04
1.996499939e+02,2.687999878e+02,0.000000000e+00,6.153613858e-04
1.998000031e+02,2.687999878e+02,0.000000000e+00,6.153613858e-04
1.999499969e+02,2.687999878e+02,0.000000000e+00,5.754087911e-04
2.001000061e+02,2.687999878e+02,0.000000000e+00,5.754087911e-04
2.002500000e+02,2.687999878e+02,0.000000000e+00,5.754087911e-04
2.003999939e+02,2.687999878e+02,0.000000000e+00,5.754087911e-04
2.005500031e+02,2.687999878e+02,0.000000000e+00,5.754087911e-04
2.006999969e+02,2.687999878e+02,0.000000000e+00,5.754087911e-04
2.008500061e+02,2.687999878e+02,0.000000000e+00,5.754087911e-04
2.010000000e+02,2.687999878e+02,0.000000000e+00,3.453439890e-04
2.011499939e+02,2.687999878e+02,0.000000000e+00,3.453439890e-04
2.013000031e+02,2.687999878e+02,0.000000000e+00,3.453439890e-04
2.014499969e+02,2.687999878e+02,0.000000000e+00,3.453439890e-04
2.016000061e+02,2.687999878e+02,0.000000000e+00,3.453439890e-04
2.017500000e+02,2.687999878e+02,0.000000000e+00,3.453439890e-04
2.018999939e+02,2.687999878e+02,0.000000000e+00,3.453439890e-04
2.020500031e+02,2.687999878e+02,0.000000000e+00,4.060025015e-04
2.021999969e+02,2.687999878e+02,0.000000000e+00,4.060025015e-04
2.023500061e+02,2.687999878e+02,0.000000000e+00,4.060025015e-04
2.025000000e+02,2.687999878e+02,0.000000000e+00,4.060025015e-04
2.026499939e+02,2.687999878e+02,0.000000000e+00,4.060025015e-04
2.028000031e+02,2.687999878e+02,0.000000000e+00,4.060025015e-04
2.029499969e+02,2.687999878e+02,0.000000000e+00,4.060025015e-04
2.031000061e+02,2.687999878e+02,0.000000000e+00,5.189389125e-04
2.032500000e+02,2.687999878e+02,0.000000000e+00,5.189389125e-04
2.033999939e+02,2.687999878e+02,0.000000000e+00,5.189389125e-04
2.035500031e+02,2.687999878e+02,0.000000000e+00,5.189389125e-04
2.036999969e+02,2.687999878e+02,0.000000000e+00,5.189389125e-04
2.038500061e+02,2.687999878e+02,0.000000000e+00,5.189389125e-04
2.040000000e+02,2.687999878e+02,0.000000000e+00,5.189389125e-04
2.041499939e+02,2.687999878e+02,0.000000000e+00,2.627510937e-04
2.043000031e+02,2.687999878e+02,0.000000000e+00,2.627510937e-04
2.044499969e+02,2.687999878e+02,0.000000000e+00,2.627510937e-04
2.046000061e+02,2.687999878e+02,0.000000000e+00,2.627510937e-04
2.047500000e+02,2.687999878e+02,0.000000000e+00,2.627510937e-04
2.048999939e+02,2.687999878e+02,0.000000000e+00,2.627510937e-04
2.050500031e+02,2.687999878e+02,0.000000000e+00,2.627510937e-04
2.051999969e+02,2.687999878e+02,0.000000000e+00,1.552594993e-04
2.053500061e+02,2.687999878e+02,0.000000000e+00,1.552594993e-04
2.055000000e+02,2.687999878e+02,0.000000000e+00,1.552594993e-04
2.056499939e+02,2.687999878e+02,0.000000000e+00,1.552594993e-04
2.058000031e+02,2.687999878e+02,0.000000000e+00,1.552594993e-04
2.059499969e+02,2.687999878e+02,0.000000000e+00,1.552594993e-04
2.061000061e+02,2.687999878e+02,0.000000000e+00,1.552594993e-04
2.062500000e+02,2.687999878e+02,0.000000000e+00,4.776790479e-05
2.063999939e+02,2.687999878e+02,0.000000000e+00,4.776790479e-05
2.065500031e+02,2.687999878e+02,0.000000000e+00,4.776790479e-05
2.066999969e+02,2.687999878e+02,0.000000000e+00,4.776790479e-05
2.068500061e+02,2.687999878e+02,0.000000000e+00,4.776790479e-05
2.070000000e+02,2.687999878e+02,0.000000000e+00,4.776790479e-05
2.071499939e+02,2.687999878e+02,0.000000000e+00,4.776790479e-05
2.073000031e+02,2.687999878e+02,0.000000000e+00,3.036627032e-05
2.074499969e+02,2.687999878e+02,0.000000000e+00,3.036627032e-05
2.076000061e+02,2.687999878e+02,0.000000000e+00,3.036627032e-05
2.077500000e+02,2.687999878e+02,0.000000000e+00,3.036627032e-05
2.078999939e+02,2.687999878e+02,0.000000000e+00,3.036627032e-05
2.080500031e+02,2.687999878e+02,0.000000000e+00,3.036627032e-05
2.081999969e+02,2.687999878e+02,0.000000000e+00,3.036627032e-05
2.083500061e+02,2.687999878e+02,0.000000000e+00,1.296463584e-05
2.085000000e+02,2.687999878e+02,0.000000000e+00,1.296463584e-05
2.086499939e+02,2.687999878e+02,0.000000000e+00,1.296463584e-05
2.088000031e+02,2.687999878e+02,0.000000000e+00,1.296463584e-05
2.089499969e+02,2.687999878e+02,0.000000000e+00,1.296463584e-05
2.091000061e+02,2.687999878e+02,0.000000000e+00,1.296463584e-05
2.092500000e+02,2.687999878e+02,0.000000000e+00,1.296463584e-05
2.093999939e+02,2.687999878e+02,0.000000000e+00,1.296463584e-05
2.095500031e+02,2.687999878e+02,0.000000000e+00,1.296463584e-05
2.096999969e+02,2.687999878e+02,0.000000000e+00,1.296463584e-05
2.098500061e+02,2.687999878e+02,0.000000000e+00,1.296463584e-05
2.100000000e+02,2.687999878e+02,0.000000000e+00,4.164373798e-07
1.800000000e+02,2.689500122e+02,0.000000000e+00,0.000000000e+00
1.801499939e+02,2.689500122e+02,0.000000000e+00,0.000000000e+00
1.803000031e+02,2.689500122e+02,0.000000000e+00,0.000000000e+00
1.804499969e+02,2.689500122e+02,0.000000000e+00,0.000000000e+00
1.806000061e+02,2.689500122e+02,0.000000000e+00,0.000000000e+00
1.807500000e+02,2.689500122e+02,0.000000000e+00,0.000000000e+00
1.808999939e+02,2.689500122e+02,0.000000000e+00,0.000000000e+00
1.810500031e+02,2.689500122e+02,0.000000000e+00,0.000000000e+00
1.811999969e+02,2.689500122e+02,0.000000000e+00,0.000000000e+00
1.813500061e+02,2.689500122e+02,0.000000000e+00,0.000000000e+00
1.815000000e+02,2.689500122e+02,0.000000000e+00,0.000000000e+00
1.816499939e+02,2.689500122e+02,0.000000000e+00,0.000000000e+00
1.818000031e+02,2.689500122e+02,0.000000000e+00,0.000000000e+00
1.819499969e+02,2.689500122e+02,0.000000000e+00,0.000000000e+00
1.821000061e+02,2.689500122e+02,0.000000000e+00,0.000000000e+00
1.822500000e+02,2.689500122e+02,0.000000000e+00,0.000000000e+00
1.823999939e+02,2.689500122e+02,0.000000000e+00,0.000000000e+00
1.825500031e+02,2.689500122e+02,0.000000000e+00,1.995599924e-08
1.826999969e+02,2.689500122e+02,0.000000000e+00,1.995599924e-08
1.828500061e+02,2.689500122e+02,0.000000000e+00,1.995599924e-08
1.830000000e+02,2.689500122e+02,0.000000000e+00,1.995599924e-08
1.831499939e+02,2.689500122e+02,0.000000000e+00,1.995599924e-08
1.833000031e+02,2.689500122e+02,0.000000000e+00,1.995599924e-08
1.834499969e+02,2.689500122e+02,0.000000000e+00,1.995599924e-08
1.836000061e+02,2.689500122e+02,0.000000000e+00,1.995599924e-08
1.837500000e+02,2.689500122e+02,0.000000000e+00,1.995599924e-08
1.838999939e+02,2.689500122e+02,0.000000000e+00,1.995599924e-08
1.840500031e+02,2.689500122e+02,0.000000000e+00,1.995599924e-08
1.841999969e+02,2.689500122e+02,0.000000000e+00,1.995599924e-08
1.843500061e+02,2.689500122e+02,0.000000000e+00,1.995599924e-08
1.845000000e+02,2.689500122e+02,0.000000000e+00,1.995599924e-08
1.846499939e+02,2.689500122e+02,0.000000000e+00,3.991199847e-08
1.848000031e+02,2.689500122e+02,0.000000000e+00,3.991199847e-08
1.849499969e+02,2.689500122e+02,0.000000000e+00,3.991199847e-08
1.851000061e+02,2.689500122e+02,0.000000000e+00,3.991199847e-08
1.852500000e+02,2.689500122e+02,0.000000000e+00,3.991199847e-08
1.853999939e+02,2.689500122e+02,0.000000000e+00,3.991199847e-08
1.855500031e+02,2.689500122e+02,0.000000000e+00,3.991199847e-08
1.856999969e+02,2.689500122e+02,0.000000000e+00,3.991199847e-08
1.858500061e+02,2.689500122e+02,0.000000000e+00,3.991199847e-08
1.860000000e+02,2.689500122e+02,0.000000000e+00,3.991199847e-08
1.861499939e+02,2.689500122e+02,0.000000000e+00,3.991199847e-08
1.863000031e+02,2.689500122e+02,0.000000000e+00,4.154211213e-05
1.864499969e+02,2.689500122e+02,0.000000000e+00,4.154211213e-05
1.866000061e+02,2.689500122e+02,0.000000000e+00,4.154211213e-05
1.867500000e+02,2.689500122e+02,0.000000000e+00,4.154211213e-05
1.868999939e+02,2.689500122e+02,0.000000000e+00,4.154211213e-05
1.870500031e+02,2.689500122e+02,0.000000000e+00,4.154211213e-05
1.871999969e+02,2.689500122e+02,0.000000000e+00,4.154211213e-05
1.873500061e+02,2.689500122e+02,0.000000000e+00,8.304431225e-05
1.875000000e+02,2.689500122e+02,0.000000000e+00,8.304431225e-05
1.876499939e+02,2.689500122e+02,0.000000000e+00,8.304431225e-05
1.878000031e+02,2.689500122e+02,0.000000000e+00,8.304431225e-05
1.879499969e+02,2.689500122e+02,0.000000000e+00,8.304431225e-05
